subscriber_id,account_id,age,gender,region,country,signup_date,current_plan,signup_channel,device_primary,household_size,churn_status,churn_date,price_increase_flag,is_resub
SUB_007609,ACC_007169,24.0,Female,North America,US,2025-01-05,Premium,Paid Search,Web,,1,2025-12-04,0,0
SUB_007610,ACC_007170,63.0,Male,North America,US,2025-07-21,Basic-Ads,Paid Search,Mobile,4.0,1,2026-02-05,1,0
SUB_007611,ACC_007171,39.0,Female,Western Europe,UK,2025-09-20,Basic-Ads,Paid Search,TV,1.0,1,2025-11-04,1,0
SUB_007612,ACC_007171,40.0,Male,North America,US,2024-05-29,Basic-Ads,Free Trial,Mobile,1.0,1,2025-07-27,0,0
SUB_007613,ACC_007171,32.0,Undisclosed,North America,US,2023-10-24,Basic-Ads,Paid Social,TV,2.0,0,,0,0
SUB_007614,ACC_007172,66.0,Male,North America,US,2024-04-18,Standard,Paid Search,Mobile,1.0,0,,0,0
SUB_007615,ACC_007173,23.0,Female,Western Europe,IT,2026-01-10,Standard,Free Trial,TV,,0,,0,0
SUB_007616,ACC_007174,38.0,Female,North America,US,2026-02-25,Premium,Free Trial,Tablet,2.0,0,,0,0
SUB_007617,ACC_007174,50.0,Undisclosed,North America,CA,2024-07-14,Standard,Paid Search,Mobile,1.0,1,2026-03-22,0,0
SUB_007618,ACC_007174,36.0,Male,North America,US,2025-05-01,Basic-Ads,Free Trial,TV,3.0,1,2026-01-11,0,0
SUB_007619,ACC_007175,64.0,Female,Western Europe,NL,2023-12-29,Basic-Ads,Free Trial,Mobile,2.0,1,2026-01-23,1,0
SUB_007620,ACC_007176,66.0,Male,North America,US,2023-03-20,Standard,Paid Search,Tablet,3.0,0,,0,0
SUB_007621,ACC_007177,23.0,Female,North America,US,2023-12-08,Standard,Organic,Web,2.0,0,,1,0
SUB_007622,ACC_007178,19.0,Male,North America,US,2024-11-12,Basic-Ads,Organic,Web,1.0,1,2025-08-28,1,0
SUB_007623,ACC_007178,18.0,,Western Europe,IT,2024-04-29,Basic-Ads,Paid Social,TV,2.0,1,2025-06-26,0,0
SUB_007624,ACC_007179,51.0,Female,North America,US,2025-09-08,Basic-Ads,Organic,TV,1.0,0,,0,0
SUB_007625,ACC_007179,54.0,Female,North America,CA,2023-10-05,Standard,Paid Social,TV,2.0,0,,0,0
SUB_007626,ACC_007180,42.0,Female,Western Europe,FR,2024-07-02,Basic-Ads,Bundle,,,0,,0,0
SUB_007627,ACC_007181,46.0,Non-binary,North America,US,2026-02-14,Basic-Ads,Organic,Mobile,1.0,0,,0,0
SUB_007628,ACC_007182,46.0,Male,Western Europe,UK,2022-10-15,Basic-Ads,Paid Search,Mobile,5.0,0,,0,0
SUB_007629,ACC_007183,33.0,Female,North America,US,2025-05-29,Standard,Free Trial,TV,,1,2025-09-26,0,0
SUB_007630,ACC_007184,62.0,Male,North America,US,2022-05-29,Premium,Referral,TV,2.0,0,,0,0
SUB_007631,ACC_007185,31.0,Female,Western Europe,UK,2023-12-03,Premium,Paid Search,Mobile,1.0,0,,0,0
SUB_007632,ACC_007186,56.0,,North America,US,2025-05-31,Basic-Ads,Free Trial,Mobile,6.0,1,2026-02-22,0,0
SUB_007633,ACC_007187,32.0,Male,Western Europe,DE,2024-11-08,Standard,Free Trial,TV,1.0,0,,0,0
SUB_007634,ACC_007188,47.0,Female,North America,US,2022-04-22,Basic-Ads,Free Trial,TV,2.0,0,,0,0
SUB_007635,ACC_007189,31.0,Male,Western Europe,FR,2026-02-28,Basic-Ads,Free Trial,TV,5.0,0,,0,0
SUB_007636,ACC_007190,20.0,Undisclosed,Western Europe,ES,2025-12-13,Basic-Ads,Organic,TV,,0,,0,0
SUB_007637,ACC_007191,38.0,Male,North America,US,2024-11-07,Basic-Ads,Organic,TV,3.0,0,,0,0
SUB_007638,ACC_007192,34.0,Female,Western Europe,IT,2024-08-04,Standard,Organic,TV,,0,,0,0
SUB_007639,ACC_007193,22.0,Male,North America,US,2025-08-10,Standard,Paid Search,,1.0,1,2025-09-03,0,0
SUB_007640,ACC_007194,35.0,Female,Western Europe,UK,2023-08-22,Premium,Paid Search,TV,5.0,0,,0,0
SUB_007641,ACC_007195,33.0,Male,North America,CA,2023-04-02,Basic-Ads,Free Trial,,1.0,1,2025-12-24,0,0
SUB_007642,ACC_007196,55.0,Male,North America,US,2025-05-16,Standard,Paid Search,TV,2.0,0,,0,0
SUB_007643,ACC_007197,53.0,Female,Western Europe,DE,2024-11-21,Premium,Bundle,,5.0,0,,1,0
SUB_007644,ACC_007198,20.0,Undisclosed,Western Europe,FR,2025-01-28,Basic-Ads,Paid Social,TV,,1,2026-01-16,0,0
SUB_007645,ACC_007199,29.0,Male,North America,US,2025-05-01,Standard,Paid Search,Web,2.0,1,2025-11-03,0,0
SUB_007646,ACC_007200,,Undisclosed,North America,US,2026-03-23,Basic-Ads,Paid Search,TV,2.0,0,,0,0
SUB_007647,ACC_007201,41.0,Male,North America,CA,2024-04-28,Basic-Ads,Paid Search,Web,3.0,1,2025-05-14,1,1
SUB_007648,ACC_007202,43.0,Female,North America,US,2025-04-05,Standard,Paid Search,Mobile,4.0,1,2025-09-22,0,0
SUB_007649,ACC_007203,21.0,Male,Western Europe,DE,2025-09-27,Basic-Ads,Referral,Mobile,1.0,1,2025-11-11,0,0
SUB_007650,ACC_007204,50.0,Undisclosed,Western Europe,DE,2024-09-24,Standard,Free Trial,Web,1.0,0,,0,0
SUB_007651,ACC_007205,63.0,Undisclosed,Western Europe,FR,2024-03-10,Standard,Paid Search,TV,1.0,0,,0,0
SUB_007652,ACC_007205,43.0,Female,North America,US,2026-02-10,Basic-Ads,Paid Social,TV,3.0,0,,0,0
SUB_007653,ACC_007206,67.0,Female,Western Europe,IT,2023-11-26,Basic-Ads,Organic,,1.0,0,,0,0
SUB_007654,ACC_007207,22.0,Male,Western Europe,UK,2024-07-12,Basic-Ads,Free Trial,TV,4.0,1,2026-02-19,0,0
SUB_007655,ACC_007208,36.0,Female,North America,US,2025-05-01,Standard,Paid Social,TV,1.0,0,,0,0
SUB_007656,ACC_007209,56.0,Female,North America,CA,2022-05-12,Standard,Paid Search,TV,2.0,1,2025-11-15,0,0
SUB_007657,ACC_007210,62.0,Female,North America,US,2024-11-04,Standard,Referral,TV,2.0,0,,0,0
SUB_007658,ACC_007211,23.0,Female,Western Europe,UK,2024-12-18,Standard,Free Trial,Web,2.0,0,,0,0
SUB_007659,ACC_007211,43.0,,Western Europe,FR,2023-01-09,Standard,Free Trial,,4.0,1,2025-08-28,0,0
SUB_007660,ACC_007212,27.0,Female,North America,US,2026-01-06,Standard,Paid Search,TV,1.0,0,,0,0
SUB_007661,ACC_007213,48.0,Female,Western Europe,FR,2023-05-30,Premium,Paid Search,Mobile,2.0,0,,0,0
SUB_007662,ACC_007214,36.0,Non-binary,Western Europe,FR,2023-11-28,Premium,Organic,TV,1.0,0,,0,0
SUB_007663,ACC_007215,22.0,Male,Western Europe,IT,2023-11-26,Basic-Ads,Paid Social,TV,1.0,0,,1,0
SUB_007664,ACC_007216,29.0,Male,Western Europe,FR,2023-11-07,Standard,Referral,Mobile,1.0,0,,0,0
SUB_007665,ACC_007217,43.0,Female,North America,US,2024-12-09,Basic-Ads,Referral,Web,2.0,0,,0,1
SUB_007666,ACC_007218,48.0,,North America,CA,2024-08-21,Premium,Organic,TV,1.0,0,,0,0
SUB_007667,ACC_007219,30.0,Female,North America,US,2022-06-09,Standard,Bundle,Mobile,1.0,0,,0,0
SUB_007668,ACC_007220,35.0,Male,Western Europe,ES,2026-02-10,Basic-Ads,Paid Search,Mobile,1.0,0,,0,0
SUB_007669,ACC_007221,51.0,Male,Western Europe,DE,2024-02-11,Basic-Ads,Organic,TV,1.0,0,,0,0
SUB_007670,ACC_007222,40.0,Male,North America,US,2024-10-06,Premium,Paid Social,Mobile,,1,2025-04-03,0,0
SUB_007671,ACC_007223,48.0,Female,North America,US,2025-06-29,Basic-Ads,Organic,TV,3.0,1,2025-12-17,0,0
SUB_007672,ACC_007224,27.0,Female,North America,US,2023-01-09,Premium,Organic,TV,2.0,0,,0,0
SUB_007673,ACC_007225,25.0,Male,Western Europe,UK,2024-08-06,Basic-Ads,Paid Search,Tablet,,0,,0,0
SUB_007674,ACC_007226,36.0,Male,North America,CA,2026-03-06,Standard,Paid Social,TV,6.0,1,2026-03-31,0,0
SUB_007675,ACC_007227,50.0,Female,Western Europe,UK,2025-02-17,Standard,Bundle,,,0,,1,0
SUB_007676,ACC_007228,23.0,Female,North America,US,2024-05-31,Basic-Ads,Paid Social,Mobile,2.0,1,2025-12-16,0,0
SUB_007677,ACC_007229,64.0,Male,Western Europe,UK,2025-06-26,Basic-Ads,Paid Social,TV,,1,2025-07-30,1,0
SUB_007678,ACC_007230,60.0,Male,North America,US,2025-03-28,Basic-Ads,Paid Search,Mobile,,1,2026-03-21,0,0
SUB_007679,ACC_007231,18.0,Male,North America,CA,2025-06-27,Basic-Ads,Paid Social,Mobile,2.0,1,2025-09-28,0,0
SUB_007680,ACC_007232,19.0,Male,North America,US,2025-11-14,Basic-Ads,Free Trial,Web,5.0,1,2026-01-11,1,0
SUB_007681,ACC_007233,52.0,Female,North America,US,2026-01-05,Basic-Ads,Paid Search,Tablet,4.0,0,,0,0
SUB_007682,ACC_007234,54.0,Female,Western Europe,DE,2024-08-28,Basic-Ads,Organic,TV,2.0,0,,1,0
SUB_007683,ACC_007235,27.0,Male,North America,CA,2025-11-12,Standard,Paid Social,Tablet,3.0,0,,0,0
SUB_007684,ACC_007236,19.0,Female,North America,US,2024-12-14,Standard,Free Trial,TV,3.0,1,2025-12-21,1,0
SUB_007685,ACC_007237,50.0,Female,Western Europe,DE,2025-04-05,Basic-Ads,Paid Search,Mobile,4.0,1,2025-07-14,0,0
SUB_007686,ACC_007238,42.0,Female,Western Europe,DE,2023-02-14,Premium,Referral,Mobile,1.0,0,,0,0
SUB_007687,ACC_007239,35.0,Male,Western Europe,IT,2025-05-30,Basic-Ads,Paid Social,Mobile,5.0,0,,0,1
SUB_007688,ACC_007240,69.0,Undisclosed,Western Europe,UK,2025-01-02,Standard,Organic,Mobile,3.0,0,,1,0
SUB_007689,ACC_007241,46.0,Female,North America,US,2026-01-10,Standard,Paid Social,TV,1.0,1,2026-02-09,1,0
SUB_007690,ACC_007242,56.0,Male,Western Europe,NL,2024-10-10,Standard,Paid Social,Web,2.0,1,2025-04-13,0,0
SUB_007691,ACC_007243,42.0,Male,Western Europe,FR,2025-11-09,Basic-Ads,Free Trial,Tablet,2.0,0,,0,0
SUB_007692,ACC_007244,42.0,Female,Western Europe,UK,2024-09-14,Standard,Paid Social,Mobile,2.0,0,,0,0
SUB_007693,ACC_007245,27.0,Male,North America,US,2023-12-27,Basic-Ads,Paid Social,TV,3.0,1,2025-06-24,0,0
SUB_007694,ACC_007246,45.0,Male,North America,US,2025-07-31,Basic-Ads,Paid Social,Mobile,2.0,1,2025-12-04,0,0
SUB_007695,ACC_007247,18.0,Female,North America,US,2025-06-05,Basic-Ads,Paid Social,Mobile,1.0,1,2026-02-18,1,0
SUB_007696,ACC_007248,47.0,Male,Western Europe,DE,2025-06-19,Premium,Organic,TV,1.0,1,2025-10-16,0,1
SUB_007697,ACC_007249,19.0,Male,North America,US,2025-09-28,Basic-Ads,Paid Search,Mobile,3.0,1,2026-01-19,0,1
SUB_007698,ACC_007250,64.0,Female,Western Europe,FR,2025-12-26,Standard,Paid Social,Tablet,,0,,0,0
SUB_007699,ACC_007251,29.0,Female,North America,US,2024-04-02,Premium,Organic,TV,4.0,0,,1,0
SUB_007700,ACC_007252,49.0,Male,North America,US,2025-01-06,Premium,Paid Search,Web,2.0,0,,0,0
SUB_007701,ACC_007252,34.0,Male,Western Europe,FR,2025-12-24,Standard,Free Trial,TV,,1,2026-02-24,1,0
SUB_007702,ACC_007252,61.0,Male,North America,US,2023-05-13,Standard,Free Trial,Tablet,1.0,0,,0,0
SUB_007703,ACC_007253,20.0,Male,North America,US,2025-02-20,Standard,Organic,TV,,0,,0,0
SUB_007704,ACC_007254,62.0,Male,Western Europe,NL,2023-05-12,Premium,Paid Search,TV,3.0,0,,0,0
SUB_007705,ACC_007255,55.0,Male,North America,US,2025-02-26,Basic-Ads,Bundle,TV,1.0,0,,0,0
SUB_007706,ACC_007256,62.0,,North America,CA,2023-06-03,Basic-Ads,Paid Social,TV,2.0,0,,0,0
SUB_007707,ACC_007257,51.0,Male,Western Europe,UK,2022-11-09,Standard,Referral,TV,3.0,0,,0,0
SUB_007708,ACC_007258,40.0,Female,North America,US,2026-02-12,Basic-Ads,Free Trial,Web,3.0,0,,1,0
SUB_007709,ACC_007259,19.0,Female,North America,US,2025-10-17,Standard,Organic,TV,,0,,0,1
SUB_007710,ACC_007260,44.0,Female,North America,US,2024-10-12,Standard,Organic,TV,4.0,1,2025-11-01,0,0
SUB_007711,ACC_007261,38.0,Male,Western Europe,DE,2022-06-09,Basic-Ads,Paid Social,Tablet,1.0,1,2025-09-16,0,0
SUB_007712,ACC_007262,49.0,Undisclosed,North America,US,2025-04-09,Premium,Paid Social,Web,2.0,1,2025-09-09,1,0
SUB_007713,ACC_007263,,Male,North America,CA,2024-05-04,Standard,Referral,TV,1.0,0,,0,0
SUB_007714,ACC_007263,,Female,North America,US,2023-12-10,Standard,Bundle,Mobile,1.0,0,,0,0
SUB_007715,ACC_007264,21.0,Male,North America,US,2025-10-29,Standard,Paid Social,Mobile,1.0,1,2026-01-26,0,0
SUB_007716,ACC_007265,62.0,Non-binary,Western Europe,UK,2025-07-24,Premium,Organic,TV,4.0,0,,0,0
SUB_007717,ACC_007266,45.0,Female,North America,US,2026-01-03,Premium,Referral,TV,3.0,0,,0,0
SUB_007718,ACC_007267,29.0,Male,North America,US,2023-09-23,Premium,Organic,TV,2.0,0,,0,0
SUB_007719,ACC_007268,70.0,Male,Western Europe,DE,2025-12-19,Basic-Ads,Free Trial,Mobile,1.0,0,,0,1
SUB_007720,ACC_007269,23.0,Male,North America,US,2025-06-28,Basic-Ads,Paid Social,Tablet,2.0,1,2025-08-17,0,0
SUB_007721,ACC_007270,32.0,Female,North America,CA,2024-11-08,Premium,Referral,Mobile,2.0,0,,0,0
SUB_007722,ACC_007271,54.0,Male,Western Europe,UK,2025-02-28,Standard,Referral,Mobile,2.0,0,,0,0
SUB_007723,ACC_007272,67.0,Male,North America,CA,2024-09-21,Standard,Paid Social,TV,3.0,1,2025-06-02,1,0
SUB_007724,ACC_007273,25.0,,North America,CA,2024-12-23,Basic-Ads,Paid Social,Mobile,,1,2025-04-02,0,0
SUB_007725,ACC_007274,33.0,Female,North America,US,2023-10-27,Standard,Bundle,TV,2.0,0,,1,0
SUB_007726,ACC_007275,43.0,Female,North America,CA,2023-10-26,Premium,Paid Search,TV,2.0,0,,0,0
SUB_007727,ACC_007276,29.0,Female,North America,US,2023-06-02,Basic-Ads,Referral,Web,2.0,0,,0,0
SUB_007728,ACC_007277,21.0,Male,Western Europe,DE,2025-11-25,Basic-Ads,Free Trial,TV,2.0,0,,0,0
SUB_007729,ACC_007277,25.0,Undisclosed,North America,CA,2025-11-14,Basic-Ads,Free Trial,TV,,0,,0,0
SUB_007730,ACC_007278,30.0,Female,Western Europe,UK,2025-10-11,Standard,Free Trial,TV,1.0,0,,0,0
SUB_007731,ACC_007279,40.0,Female,North America,CA,2026-01-22,Basic-Ads,Referral,TV,1.0,0,,1,0
SUB_007732,ACC_007280,47.0,Undisclosed,Western Europe,UK,2024-12-19,Basic-Ads,Organic,TV,1.0,1,2026-02-27,0,0
SUB_007733,ACC_007281,41.0,Female,North America,CA,2026-01-10,Standard,Bundle,TV,3.0,0,,1,0
SUB_007734,ACC_007282,67.0,Female,North America,US,2026-03-25,Basic-Ads,Paid Social,Mobile,,0,,0,0
SUB_007735,ACC_007283,24.0,Non-binary,North America,US,2024-03-26,Standard,Organic,Mobile,,0,,0,0
SUB_007736,ACC_007284,27.0,Male,Western Europe,FR,2026-01-13,Basic-Ads,Organic,TV,2.0,0,,0,0
SUB_007737,ACC_007285,35.0,Male,North America,US,2024-06-04,Basic-Ads,Paid Social,TV,1.0,1,2025-09-23,0,0
SUB_007738,ACC_007286,37.0,Male,Western Europe,FR,2022-12-07,Standard,Free Trial,Mobile,2.0,0,,0,0
SUB_007739,ACC_007287,51.0,Female,North America,US,2025-03-09,Premium,Paid Social,Tablet,2.0,0,,0,0
SUB_007740,ACC_007288,44.0,Female,North America,CA,2026-01-06,Premium,Free Trial,TV,2.0,0,,1,1
SUB_007741,ACC_007289,34.0,Male,North America,US,2024-06-16,Standard,Paid Search,TV,1.0,0,,0,0
SUB_007742,ACC_007290,25.0,Male,North America,US,2023-09-02,Premium,Free Trial,Tablet,2.0,0,,0,0
SUB_007743,ACC_007291,34.0,,North America,US,2025-07-30,Basic-Ads,Free Trial,TV,1.0,0,,0,0
SUB_007744,ACC_007292,46.0,Female,North America,US,2025-08-10,Premium,Free Trial,Web,1.0,0,,0,0
SUB_007745,ACC_007293,27.0,Female,North America,US,2025-09-04,Basic-Ads,Organic,TV,1.0,1,2025-11-06,0,0
SUB_007746,ACC_007294,19.0,Male,Western Europe,FR,2023-12-08,Basic-Ads,Organic,TV,,0,,0,0
SUB_007747,ACC_007295,54.0,Male,North America,US,2023-12-03,Basic-Ads,Free Trial,Mobile,1.0,0,,1,0
SUB_007748,ACC_007296,31.0,Female,North America,US,2023-05-08,Basic-Ads,Paid Social,Web,3.0,0,,0,0
SUB_007749,ACC_007297,38.0,Female,Western Europe,FR,2023-04-20,Standard,Free Trial,Mobile,1.0,1,2026-03-22,0,0
SUB_007750,ACC_007297,66.0,Male,Western Europe,FR,2026-03-19,Basic-Ads,Paid Social,TV,5.0,0,,1,0
SUB_007751,ACC_007298,26.0,Female,North America,CA,2026-01-04,Basic-Ads,Referral,TV,3.0,0,,0,0
SUB_007752,ACC_007299,43.0,Female,North America,US,2025-11-29,Standard,Paid Social,TV,1.0,0,,0,0
SUB_007753,ACC_007300,60.0,Female,North America,CA,2022-09-25,Basic-Ads,Bundle,Mobile,,0,,1,0
SUB_007754,ACC_007301,53.0,Female,Western Europe,FR,2025-04-16,Basic-Ads,Free Trial,TV,4.0,1,2026-02-06,0,0
SUB_007755,ACC_007302,67.0,Female,North America,US,2026-01-06,Standard,Paid Search,TV,1.0,0,,1,0
SUB_007756,ACC_007303,66.0,Male,North America,CA,2024-07-11,Premium,Referral,Web,2.0,0,,0,0
SUB_007757,ACC_007304,70.0,Undisclosed,Western Europe,FR,2023-03-22,Standard,Free Trial,TV,3.0,0,,0,0
SUB_007758,ACC_007305,46.0,Undisclosed,Western Europe,UK,2025-04-28,Standard,Free Trial,,2.0,1,2025-07-24,0,0
SUB_007759,ACC_007306,52.0,Non-binary,Western Europe,ES,2026-03-18,Basic-Ads,Free Trial,Mobile,3.0,0,,0,0
SUB_007760,ACC_007307,35.0,Female,North America,US,2022-11-06,Standard,Free Trial,Mobile,5.0,0,,0,0
SUB_007761,ACC_007308,28.0,Female,Western Europe,FR,2023-04-11,Basic-Ads,Paid Search,Web,3.0,0,,0,0
SUB_007762,ACC_007309,29.0,Female,Western Europe,IT,2025-04-13,Standard,Free Trial,Mobile,,1,2026-01-24,0,0
SUB_007763,ACC_007310,47.0,Male,Western Europe,ES,2025-02-02,Premium,Organic,Mobile,1.0,0,,0,0
SUB_007764,ACC_007311,55.0,Female,North America,US,2025-07-18,Standard,Paid Social,TV,4.0,1,2025-12-29,0,0
SUB_007765,ACC_007312,33.0,Female,North America,US,2022-07-17,Basic-Ads,Organic,TV,2.0,0,,0,1
SUB_007766,ACC_007313,31.0,Male,Western Europe,IT,2026-01-30,Standard,Bundle,TV,1.0,0,,0,0
SUB_007767,ACC_007314,66.0,Male,North America,US,2026-01-22,Basic-Ads,Paid Social,TV,2.0,1,2026-02-26,1,0
SUB_007768,ACC_007314,66.0,Female,Western Europe,ES,2023-10-04,Standard,Paid Search,Mobile,2.0,0,,0,0
SUB_007769,ACC_007314,52.0,Female,Western Europe,UK,2026-01-10,Basic-Ads,Paid Social,Web,2.0,1,2026-02-21,0,0
SUB_007770,ACC_007315,,Female,Western Europe,ES,2024-12-22,Basic-Ads,Paid Social,Mobile,2.0,0,,0,0
SUB_007771,ACC_007316,68.0,Female,North America,US,2025-05-20,Basic-Ads,Paid Search,TV,1.0,0,,1,0
SUB_007772,ACC_007317,61.0,Male,North America,US,2023-05-01,Basic-Ads,Paid Search,TV,3.0,1,2025-09-14,0,1
SUB_007773,ACC_007318,47.0,Undisclosed,North America,US,2025-09-12,Premium,Free Trial,Mobile,2.0,0,,1,0
SUB_007774,ACC_007319,30.0,Female,Western Europe,UK,2026-02-13,Basic-Ads,Bundle,Mobile,,0,,1,0
SUB_007775,ACC_007320,25.0,Female,North America,US,2025-12-09,Basic-Ads,Referral,TV,1.0,0,,0,0
SUB_007776,ACC_007320,53.0,Male,Western Europe,UK,2025-01-05,Standard,Free Trial,Mobile,2.0,1,2026-01-09,1,0
SUB_007777,ACC_007321,54.0,Female,North America,US,2024-10-19,Standard,Paid Search,Mobile,3.0,0,,0,0
SUB_007778,ACC_007322,39.0,Undisclosed,Western Europe,NL,2024-07-01,Basic-Ads,Referral,Mobile,2.0,1,2025-08-10,1,0
SUB_007779,ACC_007323,68.0,Female,North America,US,2023-10-17,Standard,Organic,Web,,0,,0,0
SUB_007780,ACC_007324,21.0,Female,Western Europe,IT,2025-01-24,Premium,Referral,TV,2.0,0,,0,1
SUB_007781,ACC_007325,25.0,Female,North America,US,2024-10-30,Premium,Free Trial,Tablet,1.0,0,,0,0
SUB_007782,ACC_007326,20.0,Female,Western Europe,IT,2023-06-11,Basic-Ads,Paid Social,Mobile,1.0,0,,1,0
SUB_007783,ACC_007327,,Female,North America,US,2025-07-27,Basic-Ads,Paid Social,TV,3.0,1,2025-11-21,0,0
SUB_007784,ACC_007328,28.0,Female,North America,US,2025-04-08,Standard,Paid Social,TV,1.0,1,2025-09-16,1,0
SUB_007785,ACC_007329,30.0,Male,North America,US,2024-10-26,Basic-Ads,Referral,TV,,0,,1,0
SUB_007786,ACC_007330,36.0,Male,North America,US,2022-09-25,Premium,Paid Search,Web,,0,,0,0
SUB_007787,ACC_007331,55.0,,Western Europe,FR,2025-12-27,Basic-Ads,Paid Social,Web,5.0,0,,0,0
SUB_007788,ACC_007332,47.0,Male,North America,US,2025-06-04,Basic-Ads,Organic,TV,,1,2025-09-06,0,0
SUB_007789,ACC_007333,42.0,Male,North America,CA,2022-07-08,Basic-Ads,Referral,Web,3.0,0,,0,0
SUB_007790,ACC_007334,24.0,Female,North America,US,2025-08-08,Premium,Paid Search,Web,,1,2025-10-25,0,0
SUB_007791,ACC_007335,69.0,Male,Western Europe,UK,2024-06-11,Standard,Free Trial,Mobile,1.0,1,2026-01-06,0,0
SUB_007792,ACC_007336,59.0,,North America,US,2025-07-21,Basic-Ads,Paid Search,TV,3.0,1,2026-02-09,1,0
SUB_007793,ACC_007337,43.0,Male,Western Europe,DE,2026-03-04,Standard,Paid Search,TV,,0,,0,0
SUB_007794,ACC_007338,20.0,Male,North America,US,2026-02-08,Basic-Ads,Organic,Mobile,4.0,0,,0,0
SUB_007795,ACC_007339,35.0,Female,Western Europe,DE,2023-08-18,Premium,Referral,TV,1.0,0,,0,0
SUB_007796,ACC_007340,23.0,Female,North America,US,2026-03-17,Basic-Ads,Free Trial,Mobile,1.0,0,,1,0
SUB_007797,ACC_007341,43.0,Male,Western Europe,IT,2025-12-12,Basic-Ads,Organic,TV,2.0,1,2026-03-04,1,0
SUB_007798,ACC_007342,35.0,Undisclosed,North America,US,2024-12-08,Basic-Ads,Referral,TV,1.0,0,,1,0
SUB_007799,ACC_007343,47.0,Male,North America,US,2025-08-25,Standard,Organic,TV,1.0,1,2025-09-19,0,0
SUB_007800,ACC_007344,51.0,Male,North America,US,2026-02-27,Basic-Ads,Free Trial,TV,2.0,0,,0,0
SUB_007801,ACC_007345,57.0,Male,North America,US,2025-04-24,Basic-Ads,Organic,TV,,1,2025-12-13,0,0
SUB_007802,ACC_007346,39.0,Male,Western Europe,DE,2025-09-03,Standard,Paid Search,Mobile,2.0,1,2026-03-30,0,0
SUB_007803,ACC_007347,27.0,Undisclosed,North America,US,2023-06-07,Premium,Free Trial,Mobile,2.0,0,,0,0
SUB_007804,ACC_007348,54.0,Female,North America,CA,2025-11-28,Standard,Free Trial,Mobile,2.0,1,2026-02-10,0,0
SUB_007805,ACC_007348,59.0,Male,Western Europe,DE,2025-11-30,Basic-Ads,Free Trial,Web,5.0,0,,1,0
SUB_007806,ACC_007349,56.0,Male,Western Europe,ES,2022-11-26,Standard,Paid Search,TV,1.0,0,,0,0
SUB_007807,ACC_007350,44.0,Male,Western Europe,FR,2025-03-16,Standard,Paid Search,Web,,1,2025-06-14,0,0
SUB_007808,ACC_007351,53.0,Male,Western Europe,UK,2023-01-03,Standard,Bundle,Mobile,5.0,0,,0,0
SUB_007809,ACC_007352,31.0,Female,North America,CA,2025-11-29,Basic-Ads,Bundle,Tablet,2.0,0,,0,0
SUB_007810,ACC_007353,32.0,Female,Western Europe,FR,2023-10-19,Premium,Free Trial,Mobile,1.0,0,,0,0
SUB_007811,ACC_007354,65.0,Female,North America,US,2025-09-08,Basic-Ads,Free Trial,Mobile,4.0,0,,0,0
SUB_007812,ACC_007355,21.0,Male,North America,US,2024-11-21,Standard,Bundle,Mobile,3.0,0,,0,0
SUB_007813,ACC_007356,67.0,Male,Western Europe,IT,2023-10-05,Basic-Ads,Referral,TV,2.0,0,,0,0
SUB_007814,ACC_007357,64.0,Male,Western Europe,IT,2025-04-05,Basic-Ads,Free Trial,Tablet,4.0,1,2025-05-26,1,0
SUB_007815,ACC_007358,50.0,Female,Western Europe,UK,2023-05-30,Premium,Paid Search,Mobile,,0,,0,0
SUB_007816,ACC_007359,37.0,Male,Western Europe,UK,2024-06-12,Premium,Organic,Tablet,4.0,0,,0,0
SUB_007817,ACC_007360,43.0,Female,North America,US,2025-07-18,Standard,Paid Search,TV,3.0,0,,0,0
SUB_007818,ACC_007361,18.0,Female,North America,CA,2025-08-09,Basic-Ads,Referral,Web,,0,,0,0
SUB_007819,ACC_007362,27.0,Male,Western Europe,FR,2023-03-15,Standard,Paid Social,Mobile,3.0,1,2025-07-01,1,0
SUB_007820,ACC_007363,47.0,Female,Western Europe,UK,2022-08-31,Standard,Free Trial,TV,2.0,0,,0,0
SUB_007821,ACC_007364,19.0,Male,North America,US,2026-01-05,Standard,Referral,TV,1.0,0,,0,0
SUB_007822,ACC_007365,63.0,Female,Western Europe,NL,2023-11-01,Standard,Bundle,Mobile,1.0,0,,0,0
SUB_007823,ACC_007366,67.0,Female,Western Europe,IT,2023-11-11,Standard,Referral,Mobile,5.0,0,,0,0
SUB_007824,ACC_007367,36.0,Female,Western Europe,UK,2025-08-27,Basic-Ads,Paid Search,Mobile,,1,2026-03-20,0,0
SUB_007825,ACC_007368,54.0,Male,North America,US,2026-01-02,Standard,Organic,TV,,1,2026-02-08,0,0
SUB_007826,ACC_007369,70.0,Male,North America,CA,2024-11-01,Standard,Free Trial,Web,4.0,1,2025-09-08,0,0
SUB_007827,ACC_007370,32.0,Undisclosed,North America,CA,2025-02-25,Standard,Bundle,Mobile,2.0,0,,0,0
SUB_007828,ACC_007371,42.0,Male,Western Europe,DE,2026-03-05,Basic-Ads,Paid Social,Tablet,3.0,0,,0,0
SUB_007829,ACC_007372,24.0,Female,North America,US,2024-04-01,Standard,Referral,,,0,,0,0
SUB_007830,ACC_007373,51.0,Male,North America,US,2023-10-13,Basic-Ads,Paid Search,TV,3.0,1,2025-06-05,0,0
