change_id,subscriber_id,change_date,from_plan,to_plan,change_type,reason_code
CHG_003754,SUB_000291,2026-03-26,Standard,Premium,Upgrade,NoReason
CHG_003755,SUB_008265,2025-11-26,(cancelled),Standard,Reactivation,NoReason
CHG_003756,SUB_001632,2025-06-17,Standard,Basic-Ads,Downgrade,NoReason
CHG_003757,SUB_005171,2025-12-20,Basic-Ads,Standard,Upgrade,NoReason
CHG_003758,SUB_002523,2025-05-12,(cancelled),Basic-Ads,Reactivation,NoReason
CHG_003759,SUB_006969,2025-09-18,Standard,Basic-Ads,Downgrade,NoReason
CHG_003760,SUB_007033,2025-06-06,Basic-Ads,Standard,Upgrade,NoReason
CHG_003761,SUB_007421,2025-04-11,Premium,Standard,Downgrade,NoReason
CHG_003762,SUB_006290,2025-11-10,Standard,Basic-Ads,Downgrade,NoReason
CHG_003763,SUB_009967,2025-07-06,Basic-Ads,Standard,Upgrade,NoReason
CHG_003764,SUB_000136,2025-11-20,Premium,Standard,Downgrade,NoReason
CHG_003765,SUB_003405,2025-09-01,Standard,Basic-Ads,Downgrade,NoReason
CHG_003766,SUB_008305,2025-07-09,Premium,Standard,Downgrade,NoReason
CHG_003767,SUB_007493,2025-07-11,Standard,Premium,Upgrade,NoReason
CHG_003768,SUB_004505,2026-03-23,Basic-Ads,Standard,Upgrade,NoReason
CHG_003769,SUB_004081,2026-02-23,Basic-Ads,Standard,Upgrade,NoReason
CHG_003770,SUB_000533,2025-10-26,Premium,Standard,Downgrade,NoReason
CHG_003771,SUB_004831,2025-04-27,Basic-Ads,Standard,Upgrade,NoReason
CHG_003772,SUB_004039,2025-07-18,Standard,Basic-Ads,Downgrade,NoReason
CHG_003773,SUB_004958,2025-11-28,Premium,Standard,Downgrade,NoReason
CHG_003774,SUB_009039,2026-02-19,Premium,Standard,Downgrade,NoReason
CHG_003775,SUB_008002,2025-05-06,Standard,Basic-Ads,Downgrade,NoReason
CHG_003776,SUB_000591,2025-12-26,Basic-Ads,Standard,Upgrade,NoReason
CHG_003777,SUB_008016,2025-09-30,Basic-Ads,Standard,Upgrade,NoReason
CHG_003778,SUB_003772,2025-08-20,Standard,Basic-Ads,Downgrade,NoReason
CHG_003779,SUB_009040,2025-04-29,Basic-Ads,Standard,Upgrade,NoReason
CHG_003780,SUB_009363,2025-10-11,Basic-Ads,Standard,Upgrade,NoReason
CHG_003781,SUB_004211,2026-03-29,Standard,Basic-Ads,Downgrade,NoReason
CHG_003782,SUB_008835,2026-02-17,Standard,Basic-Ads,Downgrade,NoReason
CHG_003783,SUB_002587,2025-04-05,Premium,Standard,Downgrade,NoReason
CHG_003784,SUB_002317,2025-05-16,Standard,Premium,Upgrade,NoReason
CHG_003785,SUB_007073,2026-01-22,Basic-Ads,Standard,Upgrade,NoReason
CHG_003786,SUB_008744,2025-10-05,Standard,Basic-Ads,Downgrade,NoReason
CHG_003787,SUB_004769,2026-02-01,Premium,Standard,Downgrade,NoReason
CHG_003788,SUB_009973,2026-03-03,Standard,Basic-Ads,Downgrade,NoReason
CHG_003789,SUB_007145,2025-11-21,Standard,Basic-Ads,Downgrade,NoReason
CHG_003790,SUB_002914,2025-06-17,Standard,Premium,Upgrade,NoReason
CHG_003791,SUB_009894,2025-08-03,Standard,Basic-Ads,Downgrade,NoReason
CHG_003792,SUB_004303,2025-08-20,Standard,Basic-Ads,Downgrade,NoReason
CHG_003793,SUB_005823,2025-08-12,Basic-Ads,Standard,Upgrade,NoReason
CHG_003794,SUB_002150,2025-06-13,Premium,Standard,Downgrade,NoReason
CHG_003795,SUB_000145,2026-03-15,Premium,Standard,Downgrade,NoReason
CHG_003796,SUB_004964,2025-12-23,Premium,Standard,Downgrade,NoReason
CHG_003797,SUB_009031,2025-06-21,Basic-Ads,Standard,Upgrade,NoReason
CHG_003798,SUB_008934,2026-03-05,Standard,Basic-Ads,Downgrade,NoReason
CHG_003799,SUB_009829,2026-03-03,Basic-Ads,Standard,Upgrade,NoReason
CHG_003800,SUB_009215,2025-11-29,Standard,Basic-Ads,Downgrade,NoReason
CHG_003801,SUB_006061,2026-01-25,Basic-Ads,Standard,Upgrade,NoReason
CHG_003802,SUB_009476,2026-03-14,Standard,Basic-Ads,Downgrade,NoReason
CHG_003803,SUB_006410,2025-08-25,Standard,Basic-Ads,Downgrade,NoReason
CHG_003804,SUB_003318,2026-01-05,Basic-Ads,Standard,Upgrade,NoReason
CHG_003805,SUB_007465,2025-10-02,Basic-Ads,Standard,Upgrade,NoReason
CHG_003806,SUB_003062,2025-12-26,Standard,Basic-Ads,Downgrade,NoReason
CHG_003807,SUB_005506,2026-03-01,Standard,Basic-Ads,Downgrade,NoReason
CHG_003808,SUB_005251,2026-02-09,Premium,Standard,Downgrade,NoReason
CHG_003809,SUB_001731,2025-05-18,Standard,Basic-Ads,Downgrade,NoReason
CHG_003810,SUB_001759,2025-08-04,Standard,Basic-Ads,Downgrade,NoReason
CHG_003811,SUB_009394,2025-04-05,Basic-Ads,Standard,Upgrade,NoReason
CHG_003812,SUB_001865,2025-06-30,Standard,Basic-Ads,Downgrade,NoReason
CHG_003813,SUB_000544,2025-12-18,Standard,Premium,Upgrade,NoReason
CHG_003814,SUB_000350,2025-10-06,Standard,Basic-Ads,Downgrade,NoReason
CHG_003815,SUB_006907,2026-02-15,Standard,Basic-Ads,Downgrade,NoReason
CHG_003816,SUB_002524,2025-11-26,Standard,Premium,Upgrade,NoReason
CHG_003817,SUB_003465,2026-03-20,Standard,Basic-Ads,Downgrade,NoReason
CHG_003818,SUB_000458,2025-10-23,Basic-Ads,Standard,Upgrade,NoReason
CHG_003819,SUB_000132,2026-02-12,Standard,Basic-Ads,Downgrade,NoReason
CHG_003820,SUB_001373,2025-07-25,Standard,Basic-Ads,Downgrade,NoReason
CHG_003821,SUB_005545,2025-07-22,Standard,Basic-Ads,Downgrade,NoReason
CHG_003822,SUB_001414,2025-04-09,Premium,Standard,Downgrade,NoReason
CHG_003823,SUB_004114,2025-05-28,Premium,Standard,Downgrade,NoReason
CHG_003824,SUB_000656,2026-01-22,Premium,Standard,Downgrade,NoReason
CHG_003825,SUB_000593,2025-05-19,Standard,Basic-Ads,Downgrade,NoReason
CHG_003826,SUB_003888,2026-03-11,Premium,Standard,Downgrade,NoReason
CHG_003827,SUB_002185,2025-12-21,Standard,Premium,Upgrade,NoReason
CHG_003828,SUB_002770,2026-02-17,Standard,Basic-Ads,Downgrade,NoReason
CHG_003829,SUB_000266,2025-10-05,Standard,Premium,Upgrade,NoReason
CHG_003830,SUB_005145,2026-02-22,Basic-Ads,Standard,Upgrade,NoReason
CHG_003831,SUB_003938,2025-04-08,Standard,Basic-Ads,Downgrade,NoReason
CHG_003832,SUB_000762,2025-07-08,Standard,Basic-Ads,Downgrade,NoReason
CHG_003833,SUB_008440,2026-03-27,Standard,Basic-Ads,Downgrade,NoReason
CHG_003834,SUB_004339,2025-11-22,Standard,Basic-Ads,Downgrade,NoReason
CHG_003835,SUB_004363,2025-04-09,Standard,Basic-Ads,Downgrade,NoReason
CHG_003836,SUB_000317,2025-05-12,Premium,Standard,Downgrade,NoReason
CHG_003837,SUB_002485,2025-10-01,Standard,Basic-Ads,Downgrade,NoReason
CHG_003838,SUB_009874,2025-12-03,Standard,Basic-Ads,Downgrade,NoReason
CHG_003839,SUB_009575,2025-07-29,Standard,Premium,Upgrade,NoReason
CHG_003840,SUB_008359,2025-08-09,Standard,Basic-Ads,Downgrade,NoReason
CHG_003841,SUB_007334,2026-03-31,Standard,Basic-Ads,Downgrade,NoReason
CHG_003842,SUB_001072,2025-11-21,Standard,Basic-Ads,Downgrade,NoReason
CHG_003843,SUB_001419,2025-04-27,Premium,Standard,Downgrade,NoReason
CHG_003844,SUB_001659,2025-04-04,Standard,Basic-Ads,Downgrade,NoReason
CHG_003845,SUB_005285,2026-01-26,Standard,Basic-Ads,Downgrade,NoReason
CHG_003846,SUB_001150,2025-11-24,Standard,Basic-Ads,Downgrade,NoReason
CHG_003847,SUB_007151,2025-10-30,Basic-Ads,Standard,Upgrade,NoReason
CHG_003848,SUB_001088,2026-03-13,Standard,Basic-Ads,Downgrade,NoReason
CHG_003849,SUB_008675,2025-12-02,Standard,Basic-Ads,Downgrade,NoReason
CHG_003850,SUB_007812,2026-03-31,Standard,Basic-Ads,Downgrade,NoReason
CHG_003851,SUB_006085,2025-05-12,Standard,Basic-Ads,Downgrade,NoReason
CHG_003852,SUB_008758,2026-02-19,Standard,Premium,Upgrade,NoReason
CHG_003853,SUB_001684,2025-11-12,Premium,Standard,Downgrade,NoReason
CHG_003854,SUB_000009,2026-02-26,Premium,Standard,Downgrade,NoReason
CHG_003855,SUB_006063,2025-07-02,Standard,Basic-Ads,Downgrade,NoReason
CHG_003856,SUB_006517,2026-01-06,Standard,Basic-Ads,Downgrade,NoReason
CHG_003857,SUB_004124,2025-11-03,Standard,Basic-Ads,Downgrade,NoReason
CHG_003858,SUB_001804,2026-03-25,Standard,Basic-Ads,Downgrade,NoReason
CHG_003859,SUB_006548,2025-11-04,Standard,Basic-Ads,Downgrade,NoReason
CHG_003860,SUB_009089,2025-12-04,Premium,Standard,Downgrade,NoReason
CHG_003861,SUB_007621,2025-11-11,Standard,Premium,Upgrade,NoReason
CHG_003862,SUB_009135,2025-07-09,Standard,Premium,Upgrade,NoReason
CHG_003863,SUB_001191,2025-08-26,Standard,Premium,Upgrade,NoReason
CHG_003864,SUB_008521,2025-08-12,Premium,Standard,Downgrade,NoReason
CHG_003865,SUB_007645,2025-06-17,Standard,Basic-Ads,Downgrade,NoReason
CHG_003866,SUB_004439,2026-01-03,Standard,Basic-Ads,Downgrade,NoReason
CHG_003867,SUB_006162,2025-07-28,(cancelled),Standard,Reactivation,NoReason
CHG_003868,SUB_009588,2026-03-10,Premium,Standard,Downgrade,NoReason
CHG_003869,SUB_007647,2025-05-02,Basic-Ads,Standard,Upgrade,NoReason
CHG_003870,SUB_007472,2026-03-17,Standard,Basic-Ads,Downgrade,NoReason
CHG_003871,SUB_001834,2026-03-31,Standard,Basic-Ads,Downgrade,NoReason
CHG_003872,SUB_002288,2026-03-14,Standard,Premium,Upgrade,NoReason
CHG_003873,SUB_001331,2026-03-24,Standard,Basic-Ads,Downgrade,NoReason
CHG_003874,SUB_002772,2025-11-01,Standard,Basic-Ads,Downgrade,NoReason
CHG_003875,SUB_008284,2025-08-14,Standard,Basic-Ads,Downgrade,NoReason
CHG_003876,SUB_005929,2025-04-06,Standard,Basic-Ads,Downgrade,NoReason
CHG_003877,SUB_000638,2026-01-08,Premium,Standard,Downgrade,NoReason
CHG_003878,SUB_002603,2025-04-27,Standard,Premium,Upgrade,NoReason
CHG_003879,SUB_001966,2026-03-18,Standard,Basic-Ads,Downgrade,NoReason
CHG_003880,SUB_003020,2025-09-21,Standard,Premium,Upgrade,NoReason
CHG_003881,SUB_008765,2025-05-25,Standard,Premium,Upgrade,NoReason
CHG_003882,SUB_001361,2025-08-24,Standard,Basic-Ads,Downgrade,NoReason
CHG_003883,SUB_005799,2025-09-17,Standard,Basic-Ads,Downgrade,NoReason
CHG_003884,SUB_003252,2025-11-18,Standard,Basic-Ads,Downgrade,NoReason
CHG_003885,SUB_008800,2026-01-27,Basic-Ads,Standard,Upgrade,NoReason
CHG_003886,SUB_003280,2025-09-04,(cancelled),Basic-Ads,Reactivation,NoReason
CHG_003887,SUB_003397,2025-04-26,Standard,Basic-Ads,Downgrade,NoReason
CHG_003888,SUB_006940,2025-05-11,Standard,Premium,Upgrade,NoReason
CHG_003889,SUB_000743,2026-03-13,Basic-Ads,Standard,Upgrade,NoReason
CHG_003890,SUB_007515,2025-11-07,Standard,Basic-Ads,Downgrade,NoReason
CHG_003891,SUB_004673,2026-03-21,Standard,Basic-Ads,Downgrade,NoReason
CHG_003892,SUB_002615,2026-02-03,Standard,Basic-Ads,Downgrade,NoReason
CHG_003893,SUB_008715,2025-05-14,Premium,Standard,Downgrade,NoReason
CHG_003894,SUB_003380,2026-02-07,Standard,Basic-Ads,Downgrade,NoReason
CHG_003895,SUB_005606,2025-06-26,Standard,Basic-Ads,Downgrade,NoReason
CHG_003896,SUB_009814,2025-05-13,Standard,Basic-Ads,Downgrade,NoReason
CHG_003897,SUB_005787,2026-01-06,Standard,Basic-Ads,Downgrade,NoReason
CHG_003898,SUB_001517,2026-01-07,Standard,Basic-Ads,Downgrade,NoReason
CHG_003899,SUB_005099,2025-10-27,Standard,Basic-Ads,Downgrade,NoReason
CHG_003900,SUB_008024,2025-04-23,Standard,Basic-Ads,Downgrade,NoReason
CHG_003901,SUB_002393,2025-06-16,Standard,Basic-Ads,Downgrade,NoReason
CHG_003902,SUB_003520,2025-12-26,Standard,Basic-Ads,Downgrade,NoReason
CHG_003903,SUB_000851,2025-06-30,Standard,Basic-Ads,Downgrade,NoReason
CHG_003904,SUB_006635,2025-06-21,Basic-Ads,Standard,Upgrade,NoReason
CHG_003905,SUB_008973,2025-04-19,Standard,Premium,Upgrade,NoReason
CHG_003906,SUB_002869,2026-01-02,Standard,Basic-Ads,Downgrade,NoReason
CHG_003907,SUB_004873,2025-10-31,Standard,Premium,Upgrade,NoReason
CHG_003908,SUB_003843,2026-03-29,Standard,Premium,Upgrade,NoReason
CHG_003909,SUB_005825,2025-08-06,Standard,Basic-Ads,Downgrade,NoReason
CHG_003910,SUB_000024,2025-05-24,Premium,Standard,Downgrade,NoReason
CHG_003911,SUB_009407,2026-03-28,Standard,Basic-Ads,Downgrade,NoReason
CHG_003912,SUB_005815,2025-10-20,Basic-Ads,Standard,Upgrade,NoReason
CHG_003913,SUB_005551,2025-08-12,Standard,Premium,Upgrade,NoReason
CHG_003914,SUB_001619,2026-02-21,Basic-Ads,Standard,Upgrade,NoReason
CHG_003915,SUB_008673,2026-02-24,Standard,Basic-Ads,Downgrade,NoReason
CHG_003916,SUB_009313,2025-11-15,Basic-Ads,Standard,Upgrade,NoReason
CHG_003917,SUB_005649,2025-09-22,Standard,Basic-Ads,Downgrade,NoReason
CHG_003918,SUB_006217,2025-10-14,Basic-Ads,Standard,Upgrade,NoReason
CHG_003919,SUB_002287,2025-06-02,Premium,Standard,Downgrade,NoReason
CHG_003920,SUB_009994,2025-09-30,Premium,Standard,Downgrade,NoReason
CHG_003921,SUB_006002,2025-05-04,Basic-Ads,Standard,Upgrade,NoReason
CHG_003922,SUB_002517,2025-08-07,Basic-Ads,Standard,Upgrade,NoReason
CHG_003923,SUB_005522,2025-11-08,Standard,Basic-Ads,Downgrade,NoReason
CHG_003924,SUB_005628,2025-06-23,Standard,Basic-Ads,Downgrade,NoReason
CHG_003925,SUB_005873,2025-06-01,Standard,Premium,Upgrade,NoReason
CHG_003926,SUB_005969,2025-04-23,Basic-Ads,Standard,Upgrade,NoReason
CHG_003927,SUB_008763,2026-03-30,Basic-Ads,Standard,Upgrade,NoReason
CHG_003928,SUB_008236,2025-07-28,Premium,Standard,Downgrade,NoReason
CHG_003929,SUB_002819,2025-04-22,Basic-Ads,Standard,Upgrade,NoReason
CHG_003930,SUB_009965,2026-03-20,Basic-Ads,Standard,Upgrade,NoReason
CHG_003931,SUB_006609,2025-12-08,Standard,Basic-Ads,Downgrade,NoReason
CHG_003932,SUB_002240,2026-02-17,Standard,Basic-Ads,Downgrade,NoReason
CHG_003933,SUB_006203,2025-11-15,Standard,Basic-Ads,Downgrade,NoReason
CHG_003934,SUB_006998,2025-04-18,Standard,Basic-Ads,Downgrade,NoReason
CHG_003935,SUB_001157,2025-09-03,Standard,Premium,Upgrade,NoReason
CHG_003936,SUB_005806,2025-04-10,Standard,Basic-Ads,Downgrade,NoReason
CHG_003937,SUB_004880,2025-06-30,Basic-Ads,Standard,Upgrade,NoReason
CHG_003938,SUB_001703,2025-12-27,Standard,Basic-Ads,Downgrade,NoReason
CHG_003939,SUB_002493,2026-01-31,Basic-Ads,Standard,Upgrade,NoReason
CHG_003940,SUB_003707,2025-07-20,Basic-Ads,Standard,Upgrade,NoReason
CHG_003941,SUB_008277,2026-01-06,Standard,Premium,Upgrade,NoReason
CHG_003942,SUB_000287,2025-07-05,Premium,Standard,Downgrade,NoReason
CHG_003943,SUB_001609,2026-01-05,Standard,Premium,Upgrade,NoReason
CHG_003944,SUB_006632,2025-05-13,Premium,Standard,Downgrade,NoReason
CHG_003945,SUB_007316,2026-02-08,Standard,Basic-Ads,Downgrade,NoReason
CHG_003946,SUB_007416,2026-01-14,Standard,Basic-Ads,Downgrade,NoReason
CHG_003947,SUB_008366,2025-05-03,Premium,Standard,Downgrade,NoReason
CHG_003948,SUB_001892,2026-02-22,Standard,Basic-Ads,Downgrade,NoReason
CHG_003949,SUB_007709,2026-02-15,(cancelled),Standard,Reactivation,NoReason
CHG_003950,SUB_000268,2025-12-12,Standard,Premium,Upgrade,NoReason
CHG_003951,SUB_004639,2025-07-30,Basic-Ads,Standard,Upgrade,NoReason
CHG_003952,SUB_007078,2025-05-01,Premium,Standard,Downgrade,NoReason
CHG_003953,SUB_008280,2026-03-19,Premium,Standard,Downgrade,NoReason
CHG_003954,SUB_006729,2026-03-24,Standard,Basic-Ads,Downgrade,NoReason
CHG_003955,SUB_004068,2026-02-21,Premium,Standard,Downgrade,NoReason
CHG_003956,SUB_001836,2026-03-30,Standard,Premium,Upgrade,NoReason
CHG_003957,SUB_006411,2025-08-02,Standard,Premium,Upgrade,NoReason
CHG_003958,SUB_004314,2025-04-08,Basic-Ads,Standard,Upgrade,NoReason
CHG_003959,SUB_000873,2026-02-23,Basic-Ads,Standard,Upgrade,NoReason
CHG_003960,SUB_008882,2026-02-24,Standard,Basic-Ads,Downgrade,NoReason
CHG_003961,SUB_005852,2025-10-27,Standard,Basic-Ads,Downgrade,NoReason
CHG_003962,SUB_008104,2025-06-25,Standard,Basic-Ads,Downgrade,NoReason
CHG_003963,SUB_007018,2026-03-26,Standard,Basic-Ads,Downgrade,NoReason
CHG_003964,SUB_001727,2026-03-27,Standard,Basic-Ads,Downgrade,NoReason
CHG_003965,SUB_008385,2026-01-02,Standard,Premium,Upgrade,NoReason
CHG_003966,SUB_006941,2025-05-03,Basic-Ads,Standard,Upgrade,NoReason
CHG_003967,SUB_004396,2025-06-20,Basic-Ads,Standard,Upgrade,NoReason
CHG_003968,SUB_003046,2026-01-03,Standard,Premium,Upgrade,NoReason
CHG_003969,SUB_003704,2026-03-29,Standard,Basic-Ads,Downgrade,NoReason
CHG_003970,SUB_008192,2026-03-31,Standard,Basic-Ads,Downgrade,NoReason
CHG_003971,SUB_005332,2025-10-26,Standard,Basic-Ads,Downgrade,NoReason
CHG_003972,SUB_007895,2025-10-25,Basic-Ads,Standard,Upgrade,NoReason
CHG_003973,SUB_008729,2025-07-19,Standard,Basic-Ads,Downgrade,NoReason
CHG_003974,SUB_007829,2026-02-02,Standard,Basic-Ads,Downgrade,NoReason
CHG_003975,SUB_003870,2025-06-10,Standard,Basic-Ads,Downgrade,NoReason
CHG_003976,SUB_000684,2025-12-14,Standard,Basic-Ads,Downgrade,NoReason
CHG_003977,SUB_004171,2025-11-08,Standard,Basic-Ads,Downgrade,NoReason
CHG_003978,SUB_004478,2025-06-21,Basic-Ads,Standard,Upgrade,NoReason
CHG_003979,SUB_000462,2026-01-17,Standard,Basic-Ads,Downgrade,NoReason
CHG_003980,SUB_001146,2026-01-07,Standard,Premium,Upgrade,NoReason
CHG_003981,SUB_005095,2026-01-07,Standard,Basic-Ads,Downgrade,NoReason
CHG_003982,SUB_003152,2025-12-02,Standard,Basic-Ads,Downgrade,NoReason
CHG_003983,SUB_005803,2025-08-03,Basic-Ads,Standard,Upgrade,NoReason
CHG_003984,SUB_005307,2025-08-04,Basic-Ads,Standard,Upgrade,NoReason
CHG_003985,SUB_007087,2025-06-22,(cancelled),Basic-Ads,Reactivation,NoReason
CHG_003986,SUB_009616,2025-09-08,Premium,Standard,Downgrade,NoReason
CHG_003987,SUB_009218,2026-01-14,Basic-Ads,Standard,Upgrade,NoReason
CHG_003988,SUB_008468,2026-01-05,Standard,Basic-Ads,Downgrade,NoReason
CHG_003989,SUB_004772,2025-05-02,Basic-Ads,Standard,Upgrade,NoReason
CHG_003990,SUB_002108,2025-04-18,Standard,Premium,Upgrade,NoReason
CHG_003991,SUB_007501,2025-10-19,Standard,Basic-Ads,Downgrade,NoReason
CHG_003992,SUB_004415,2025-11-09,Standard,Premium,Upgrade,NoReason
CHG_003993,SUB_008139,2025-10-05,Basic-Ads,Standard,Upgrade,NoReason
CHG_003994,SUB_008661,2026-03-31,Premium,Standard,Downgrade,NoReason
CHG_003995,SUB_008240,2025-06-20,Basic-Ads,Standard,Upgrade,NoReason
CHG_003996,SUB_002418,2025-08-25,Standard,Premium,Upgrade,NoReason
CHG_003997,SUB_001384,2026-02-05,Standard,Basic-Ads,Downgrade,NoReason
CHG_003998,SUB_003102,2025-05-17,Basic-Ads,Standard,Upgrade,NoReason
CHG_003999,SUB_003922,2025-11-17,Standard,Basic-Ads,Downgrade,NoReason
CHG_004000,SUB_001942,2026-03-12,Premium,Standard,Downgrade,NoReason
CHG_004001,SUB_007714,2025-05-24,Standard,Basic-Ads,Downgrade,NoReason
CHG_004002,SUB_004897,2026-01-16,Basic-Ads,Standard,Upgrade,NoReason
CHG_004003,SUB_004783,2025-08-26,Standard,Basic-Ads,Downgrade,NoReason
CHG_004004,SUB_001958,2025-10-31,Basic-Ads,Standard,Upgrade,NoReason
CHG_004005,SUB_009746,2025-07-12,Basic-Ads,Standard,Upgrade,NoReason
CHG_004006,SUB_006747,2026-03-28,Standard,Basic-Ads,Downgrade,NoReason
CHG_004007,SUB_000514,2025-08-18,Basic-Ads,Standard,Upgrade,NoReason
CHG_004008,SUB_003026,2025-04-26,Standard,Basic-Ads,Downgrade,NoReason
CHG_004009,SUB_005029,2026-02-01,Standard,Premium,Upgrade,NoReason
CHG_004010,SUB_009785,2025-06-23,Standard,Premium,Upgrade,NoReason
CHG_004011,SUB_009411,2025-04-04,Standard,Basic-Ads,Downgrade,NoReason
CHG_004012,SUB_001672,2026-01-04,Premium,Standard,Downgrade,NoReason
CHG_004013,SUB_009187,2025-09-10,Standard,Premium,Upgrade,NoReason
CHG_004014,SUB_005494,2025-04-07,Premium,Standard,Downgrade,NoReason
CHG_004015,SUB_003915,2025-05-13,Standard,Basic-Ads,Downgrade,NoReason
CHG_004016,SUB_002139,2026-01-30,Premium,Standard,Downgrade,NoReason
CHG_004017,SUB_005455,2025-11-25,Premium,Standard,Downgrade,NoReason
CHG_004018,SUB_004024,2025-04-22,Standard,Basic-Ads,Downgrade,NoReason
CHG_004019,SUB_003486,2026-01-14,Basic-Ads,Standard,Upgrade,NoReason
CHG_004020,SUB_008697,2025-04-20,Standard,Basic-Ads,Downgrade,NoReason
CHG_004021,SUB_009975,2025-07-30,Premium,Standard,Downgrade,NoReason
CHG_004022,SUB_004711,2026-03-30,Standard,Basic-Ads,Downgrade,NoReason
CHG_004023,SUB_001794,2025-05-12,Premium,Standard,Downgrade,NoReason
CHG_004024,SUB_002875,2025-12-18,Standard,Basic-Ads,Downgrade,NoReason
CHG_004025,SUB_006218,2025-04-12,Standard,Basic-Ads,Downgrade,NoReason
CHG_004026,SUB_002246,2025-08-28,Standard,Premium,Upgrade,NoReason
CHG_004027,SUB_001742,2026-01-28,Standard,Basic-Ads,Downgrade,NoReason
CHG_004028,SUB_001021,2025-12-20,Basic-Ads,Standard,Upgrade,NoReason
CHG_004029,SUB_000706,2025-09-20,Premium,Standard,Downgrade,NoReason
CHG_004030,SUB_007167,2025-06-05,Premium,Standard,Downgrade,NoReason
CHG_004031,SUB_000909,2026-02-24,Basic-Ads,Standard,Upgrade,NoReason
CHG_004032,SUB_005305,2025-10-29,Basic-Ads,Standard,Upgrade,NoReason
CHG_004033,SUB_004093,2025-09-14,Standard,Premium,Upgrade,NoReason
CHG_004034,SUB_000011,2025-07-22,Standard,Basic-Ads,Downgrade,NoReason
CHG_004035,SUB_003777,2026-03-08,Basic-Ads,Standard,Upgrade,NoReason
CHG_004036,SUB_009000,2025-12-22,Standard,Premium,Upgrade,NoReason
CHG_004037,SUB_003709,2025-12-24,Standard,Premium,Upgrade,NoReason
CHG_004038,SUB_003781,2026-02-25,Basic-Ads,Standard,Upgrade,NoReason
CHG_004039,SUB_000094,2025-04-21,Standard,Basic-Ads,Downgrade,NoReason
CHG_004040,SUB_000293,2025-04-19,Standard,Premium,Upgrade,NoReason
CHG_004041,SUB_007406,2025-12-05,Standard,Premium,Upgrade,NoReason
CHG_004042,SUB_002887,2025-08-06,Standard,Premium,Upgrade,NoReason
CHG_004043,SUB_009730,2025-09-22,Premium,Standard,Downgrade,NoReason
CHG_004044,SUB_009609,2025-06-05,Premium,Standard,Downgrade,NoReason
CHG_004045,SUB_002686,2026-01-26,Premium,Standard,Downgrade,NoReason
CHG_004046,SUB_008931,2025-07-05,Standard,Premium,Upgrade,NoReason
CHG_004047,SUB_003459,2026-02-12,Premium,Standard,Downgrade,NoReason
CHG_004048,SUB_004542,2025-10-06,Standard,Premium,Upgrade,NoReason
CHG_004049,SUB_003860,2025-07-17,Standard,Premium,Upgrade,NoReason
CHG_004050,SUB_007655,2026-03-05,Standard,Basic-Ads,Downgrade,NoReason
CHG_004051,SUB_002886,2025-10-24,Basic-Ads,Standard,Upgrade,NoReason
CHG_004052,SUB_004540,2026-03-10,Standard,Basic-Ads,Downgrade,NoReason
CHG_004053,SUB_005640,2025-11-06,Premium,Standard,Downgrade,NoReason
CHG_004054,SUB_008263,2025-11-03,Standard,Basic-Ads,Downgrade,NoReason
CHG_004055,SUB_003206,2026-03-29,Premium,Standard,Downgrade,NoReason
CHG_004056,SUB_009893,2025-12-06,Standard,Basic-Ads,Downgrade,NoReason
CHG_004057,SUB_004048,2026-02-21,Basic-Ads,Standard,Upgrade,NoReason
CHG_004058,SUB_002946,2026-03-01,Basic-Ads,Standard,Upgrade,NoReason
CHG_004059,SUB_005791,2025-06-11,Premium,Standard,Downgrade,NoReason
CHG_004060,SUB_008582,2025-06-09,Standard,Basic-Ads,Downgrade,NoReason
CHG_004061,SUB_003685,2026-02-27,Basic-Ads,Standard,Upgrade,NoReason
CHG_004062,SUB_002996,2025-10-26,Standard,Basic-Ads,Downgrade,NoReason
CHG_004063,SUB_007963,2026-01-12,Standard,Basic-Ads,Downgrade,NoReason
CHG_004064,SUB_004049,2026-02-17,Standard,Basic-Ads,Downgrade,NoReason
CHG_004065,SUB_001898,2025-08-02,Standard,Basic-Ads,Downgrade,NoReason
CHG_004066,SUB_000604,2026-03-15,Standard,Premium,Upgrade,NoReason
CHG_004067,SUB_002847,2026-02-13,Standard,Basic-Ads,Downgrade,NoReason
CHG_004068,SUB_008208,2026-03-29,Premium,Standard,Downgrade,NoReason
