ticket_id,subscriber_id,ticket_date,issue_category,resolution_status,resolution_time_hours,csat_score,contact_channel
TKT_002678,SUB_008772,2025-05-10,Streaming Quality,Resolved,35.8,3.0,Chat
TKT_002679,SUB_008772,2025-12-22,Streaming Quality,Resolved,14.1,,In-App
TKT_002680,SUB_008777,2026-03-18,Billing,Resolved,16.8,3.0,Email
TKT_002681,SUB_008777,2026-02-27,Account Access,Resolved,26.4,,Email
TKT_002682,SUB_008777,2026-02-10,Streaming Quality,Resolved,11.9,4.0,In-App
TKT_002683,SUB_008780,2025-04-04,Streaming Quality,Resolved,1.8,3.0,In-App
TKT_002684,SUB_008780,2025-11-29,Cancellation Help,Unresolved,20.6,,In-App
TKT_002685,SUB_008780,2025-05-30,Content Request,Resolved,11.2,,Email
TKT_002686,SUB_008780,2025-05-01,Billing,Resolved,53.2,4.0,In-App
TKT_002687,SUB_008787,2025-07-30,Account Access,Resolved,14.6,3.0,Phone
TKT_002688,SUB_008787,2025-11-21,Streaming Quality,Unresolved,3.0,1.0,Email
TKT_002689,SUB_008788,2025-04-19,Billing,Customer-Closed,18.9,,Chat
TKT_002690,SUB_008791,2025-12-29,Account Access,Unresolved,7.1,1.0,Email
TKT_002691,SUB_008792,2026-02-03,Billing,Resolved,21.8,5.0,Chat
TKT_002692,SUB_008792,2026-02-05,Billing,Resolved,25.7,,Email
TKT_002693,SUB_008792,2026-03-13,Streaming Quality,Resolved,20.7,4.0,Email
TKT_002694,SUB_008796,2025-06-07,Account Access,Resolved,13.8,4.0,Chat
TKT_002695,SUB_008801,2026-01-21,Streaming Quality,Customer-Closed,10.4,2.0,In-App
TKT_002696,SUB_008801,2025-12-01,Billing,Resolved,21.9,5.0,Email
TKT_002697,SUB_008812,2025-09-11,Account Access,Unresolved,162.6,1.0,Email
TKT_002698,SUB_008815,2025-05-08,Billing,Resolved,33.5,5.0,Email
TKT_002699,SUB_008815,2025-06-24,Billing,Resolved,2.3,4.0,Email
TKT_002700,SUB_008821,2026-01-13,Account Access,Pending,15.5,2.0,Email
TKT_002701,SUB_008822,2025-06-04,Streaming Quality,Pending,13.5,,In-App
TKT_002702,SUB_008836,2025-04-13,Billing,Resolved,15.3,4.0,Chat
TKT_002703,SUB_008841,2026-03-25,Streaming Quality,Pending,25.7,2.0,In-App
TKT_002704,SUB_008844,2025-12-13,Streaming Quality,Customer-Closed,15.7,2.0,Chat
TKT_002705,SUB_008846,2025-05-16,Content Request,Customer-Closed,5.6,1.0,Email
TKT_002706,SUB_008846,2025-04-27,Account Access,Unresolved,4.5,1.0,Chat
TKT_002707,SUB_008857,2025-05-29,Cancellation Help,Pending,3.1,,In-App
TKT_002708,SUB_008863,2026-01-12,Streaming Quality,Unresolved,7.4,2.0,In-App
TKT_002709,SUB_008866,2025-04-29,Cancellation Help,Resolved,93.5,,Email
TKT_002710,SUB_008867,2026-03-05,Billing,Resolved,11.3,3.0,Chat
TKT_002711,SUB_008868,2025-11-27,Account Access,Pending,31.6,3.0,Chat
TKT_002712,SUB_008869,2025-05-04,Streaming Quality,Resolved,33.3,3.0,In-App
TKT_002713,SUB_008877,2026-03-26,Billing,Resolved,33.3,4.0,In-App
TKT_002714,SUB_008879,2025-07-28,Streaming Quality,Unresolved,0.6,2.0,Phone
TKT_002715,SUB_008881,2025-06-02,Cancellation Help,Resolved,4.3,3.0,Chat
TKT_002716,SUB_008882,2026-01-23,Account Access,Resolved,12.7,,In-App
TKT_002717,SUB_008882,2025-12-18,Cancellation Help,Resolved,20.9,,In-App
TKT_002718,SUB_008895,2025-09-29,Billing,Customer-Closed,18.9,,Chat
TKT_002719,SUB_008898,2026-03-06,Content Request,Customer-Closed,2.5,3.0,Chat
TKT_002720,SUB_008900,2025-07-25,Content Request,Resolved,25.0,4.0,In-App
TKT_002721,SUB_008900,2025-04-29,Billing,Resolved,7.0,4.0,In-App
TKT_002722,SUB_008900,2025-06-25,Streaming Quality,Resolved,2.3,4.0,Chat
TKT_002723,SUB_008909,2026-02-19,Streaming Quality,Resolved,13.3,5.0,Chat
TKT_002724,SUB_008909,2026-03-02,Billing,Customer-Closed,27.2,,In-App
TKT_002725,SUB_008911,2026-02-13,Streaming Quality,Unresolved,13.7,,Chat
TKT_002726,SUB_008911,2025-11-27,Billing,Unresolved,8.4,2.0,Chat
TKT_002727,SUB_008911,2025-08-08,Billing,Unresolved,9.9,1.0,In-App
TKT_002728,SUB_008919,2025-04-22,Billing,Resolved,11.3,5.0,In-App
TKT_002729,SUB_008921,2026-01-04,Account Access,Unresolved,4.4,3.0,Chat
TKT_002730,SUB_008931,2026-02-25,Account Access,Resolved,39.8,5.0,Email
TKT_002731,SUB_008934,2026-02-08,Billing,Unresolved,2.9,2.0,Email
TKT_002732,SUB_008936,2025-12-14,Billing,Unresolved,26.8,1.0,Email
TKT_002733,SUB_008946,2025-09-06,Billing,Unresolved,42.4,,In-App
TKT_002734,SUB_008963,2025-09-02,Account Access,Unresolved,21.6,,In-App
TKT_002735,SUB_008964,2025-10-08,Streaming Quality,Pending,14.7,2.0,Chat
TKT_002736,SUB_008973,2025-07-04,Cancellation Help,Unresolved,16.8,1.0,In-App
TKT_002737,SUB_008979,2025-04-24,Streaming Quality,Pending,27.1,1.0,In-App
TKT_002738,SUB_008985,2026-01-22,Streaming Quality,Unresolved,5.4,,Phone
TKT_002739,SUB_008988,2026-03-20,Account Access,Resolved,5.4,5.0,In-App
TKT_002740,SUB_008988,2026-03-04,Cancellation Help,Resolved,30.6,,In-App
TKT_002741,SUB_008995,2025-08-23,Billing,Resolved,50.2,5.0,Chat
TKT_002742,SUB_009011,2025-12-15,Content Request,Resolved,69.5,3.0,Phone
TKT_002743,SUB_009011,2025-10-10,Streaming Quality,Resolved,97.5,,Chat
TKT_002744,SUB_009011,2025-10-14,Content Request,Resolved,5.7,5.0,Chat
TKT_002745,SUB_009016,2026-03-01,Streaming Quality,Unresolved,14.3,,Chat
TKT_002746,SUB_009016,2026-01-07,Billing,Resolved,1.9,,Email
TKT_002747,SUB_009020,2025-06-14,Streaming Quality,Unresolved,28.2,,Chat
TKT_002748,SUB_009026,2026-03-02,Billing,Resolved,51.8,,Phone
TKT_002749,SUB_009026,2026-01-25,Billing,Unresolved,7.3,2.0,In-App
TKT_002750,SUB_009026,2026-02-01,Streaming Quality,Unresolved,26.0,,Chat
TKT_002751,SUB_009026,2026-02-03,Streaming Quality,Resolved,14.5,,Email
TKT_002752,SUB_009027,2026-01-15,Streaming Quality,Unresolved,4.3,3.0,Email
TKT_002753,SUB_009028,2025-05-12,Streaming Quality,Unresolved,17.9,2.0,Phone
TKT_002754,SUB_009029,2025-08-16,Billing,Resolved,168.0,4.0,In-App
TKT_002755,SUB_009036,2025-06-09,Billing,Resolved,8.5,5.0,In-App
TKT_002756,SUB_009036,2025-09-10,Account Access,Resolved,2.5,4.0,Phone
TKT_002757,SUB_009038,2025-09-19,Streaming Quality,Resolved,38.4,5.0,Chat
TKT_002758,SUB_009043,2026-03-19,Billing,Resolved,41.2,4.0,Email
TKT_002759,SUB_009046,2026-02-15,Streaming Quality,Resolved,14.5,5.0,Chat
TKT_002760,SUB_009046,2026-03-17,Billing,Resolved,3.3,5.0,Email
TKT_002761,SUB_009048,2025-04-28,Content Request,Pending,22.8,,In-App
TKT_002762,SUB_009049,2025-09-15,Streaming Quality,Resolved,7.1,4.0,Phone
TKT_002763,SUB_009049,2025-09-20,Account Access,Resolved,21.1,4.0,Chat
TKT_002764,SUB_009052,2025-03-31,Account Access,Resolved,2.6,4.0,In-App
TKT_002765,SUB_009053,2026-03-19,Streaming Quality,Resolved,11.7,,Email
TKT_002766,SUB_009054,2025-10-01,Billing,Unresolved,11.3,,In-App
TKT_002767,SUB_009060,2025-12-02,Account Access,Resolved,29.1,3.0,Chat
TKT_002768,SUB_009065,2025-04-06,Content Request,Unresolved,5.6,,In-App
TKT_002769,SUB_009071,2026-03-25,Billing,Pending,20.5,2.0,Email
TKT_002770,SUB_009077,2025-06-20,Streaming Quality,Customer-Closed,24.3,,Email
TKT_002771,SUB_009085,2025-11-17,Streaming Quality,Customer-Closed,12.2,1.0,Phone
TKT_002772,SUB_009091,2025-05-12,Streaming Quality,Unresolved,7.5,,In-App
TKT_002773,SUB_009094,2025-05-19,Streaming Quality,Unresolved,11.4,3.0,In-App
TKT_002774,SUB_009099,2026-03-19,Account Access,Pending,98.9,,Email
TKT_002775,SUB_009112,2025-04-13,Content Request,Pending,13.5,2.0,In-App
TKT_002776,SUB_009120,2025-08-08,Content Request,Resolved,3.3,4.0,Chat
TKT_002777,SUB_009120,2025-11-19,Streaming Quality,Unresolved,13.4,,Chat
TKT_002778,SUB_009125,2025-11-25,Cancellation Help,Customer-Closed,10.1,1.0,In-App
TKT_002779,SUB_009127,2025-04-19,Cancellation Help,Customer-Closed,3.9,,In-App
TKT_002780,SUB_009134,2025-11-24,Billing,Resolved,48.1,4.0,Chat
TKT_002781,SUB_009134,2025-04-16,Billing,Resolved,6.7,4.0,In-App
TKT_002782,SUB_009136,2025-04-13,Streaming Quality,Resolved,66.2,5.0,Chat
TKT_002783,SUB_009139,2025-06-05,Cancellation Help,Resolved,26.7,,Email
TKT_002784,SUB_009139,2025-07-19,Account Access,Customer-Closed,26.7,3.0,In-App
TKT_002785,SUB_009139,2025-06-10,Streaming Quality,Customer-Closed,13.3,2.0,Email
TKT_002786,SUB_009141,2025-11-03,Cancellation Help,Resolved,4.7,3.0,In-App
TKT_002787,SUB_009141,2025-05-29,Cancellation Help,Resolved,1.8,,In-App
TKT_002788,SUB_009141,2025-05-08,Account Access,Resolved,36.3,4.0,Phone
TKT_002789,SUB_009141,2025-08-23,Cancellation Help,Resolved,36.6,5.0,In-App
TKT_002790,SUB_009147,2025-08-25,Billing,Resolved,21.4,5.0,In-App
TKT_002791,SUB_009150,2026-03-12,Account Access,Resolved,11.9,5.0,In-App
TKT_002792,SUB_009157,2025-06-13,Streaming Quality,Resolved,6.9,5.0,In-App
TKT_002793,SUB_009157,2026-02-10,Streaming Quality,Resolved,13.2,,Chat
TKT_002794,SUB_009157,2025-08-25,Account Access,Resolved,6.4,4.0,In-App
TKT_002795,SUB_009157,2026-02-04,Billing,Resolved,8.0,5.0,Chat
TKT_002796,SUB_009164,2026-01-12,Cancellation Help,Pending,8.3,1.0,In-App
TKT_002797,SUB_009165,2025-10-31,Content Request,Resolved,10.9,5.0,In-App
TKT_002798,SUB_009176,2025-05-15,Content Request,Resolved,88.3,3.0,Chat
TKT_002799,SUB_009177,2026-03-16,Cancellation Help,Unresolved,16.3,2.0,Email
TKT_002800,SUB_009183,2025-11-28,Cancellation Help,Customer-Closed,12.7,,Phone
TKT_002801,SUB_009195,2026-03-22,Cancellation Help,Resolved,12.8,4.0,In-App
TKT_002802,SUB_009195,2026-03-06,Billing,Pending,22.1,1.0,Phone
TKT_002803,SUB_009195,2026-03-18,Billing,Resolved,7.7,4.0,In-App
TKT_002804,SUB_009195,2026-03-08,Streaming Quality,Resolved,7.4,5.0,In-App
TKT_002805,SUB_009216,2026-01-09,Streaming Quality,Resolved,3.1,4.0,In-App
TKT_002806,SUB_009233,2026-03-06,Account Access,Resolved,17.8,4.0,In-App
TKT_002807,SUB_009243,2026-03-25,Streaming Quality,Resolved,8.4,5.0,Chat
TKT_002808,SUB_009252,2025-12-21,Content Request,Resolved,12.2,5.0,In-App
TKT_002809,SUB_009255,2025-07-27,Billing,Resolved,6.1,,Chat
TKT_002810,SUB_009257,2026-01-01,Cancellation Help,Unresolved,13.8,1.0,Email
TKT_002811,SUB_009257,2026-03-13,Account Access,Resolved,54.3,3.0,Chat
TKT_002812,SUB_009260,2025-04-09,Billing,Unresolved,67.7,3.0,Email
TKT_002813,SUB_009272,2025-12-24,Billing,Resolved,39.6,5.0,In-App
TKT_002814,SUB_009273,2026-02-24,Streaming Quality,Unresolved,31.9,,Email
TKT_002815,SUB_009278,2025-09-06,Billing,Resolved,11.2,4.0,In-App
TKT_002816,SUB_009283,2026-01-05,Streaming Quality,Resolved,13.2,4.0,In-App
TKT_002817,SUB_009284,2025-04-22,Billing,Resolved,9.4,5.0,Phone
TKT_002818,SUB_009293,2025-07-17,Streaming Quality,Resolved,46.2,4.0,In-App
TKT_002819,SUB_009295,2025-04-04,Streaming Quality,Resolved,21.4,5.0,In-App
TKT_002820,SUB_009299,2025-08-31,Account Access,Resolved,5.5,,In-App
TKT_002821,SUB_009299,2025-09-16,Cancellation Help,Resolved,1.4,,In-App
TKT_002822,SUB_009299,2025-09-14,Content Request,Unresolved,4.9,2.0,In-App
TKT_002823,SUB_009299,2025-05-26,Streaming Quality,Unresolved,19.1,1.0,Chat
TKT_002824,SUB_009306,2026-01-06,Billing,Resolved,52.3,,Email
TKT_002825,SUB_009308,2026-03-18,Account Access,Resolved,47.4,,In-App
TKT_002826,SUB_009312,2025-12-02,Streaming Quality,Resolved,2.8,3.0,In-App
TKT_002827,SUB_009321,2026-01-27,Streaming Quality,Unresolved,22.6,1.0,In-App
TKT_002828,SUB_009324,2026-02-21,Account Access,Unresolved,54.1,1.0,In-App
TKT_002829,SUB_009325,2026-03-14,Cancellation Help,Resolved,12.1,4.0,Chat
TKT_002830,SUB_009329,2025-07-20,Billing,Pending,7.6,,In-App
TKT_002831,SUB_009332,2025-11-24,Billing,Resolved,14.9,,In-App
TKT_002832,SUB_009333,2025-04-06,Billing,Resolved,62.2,5.0,In-App
TKT_002833,SUB_009339,2025-08-07,Account Access,Unresolved,9.5,,In-App
TKT_002834,SUB_009343,2026-03-08,Account Access,Resolved,25.9,,In-App
TKT_002835,SUB_009347,2025-04-30,Streaming Quality,Resolved,12.4,4.0,Chat
TKT_002836,SUB_009347,2025-09-08,Billing,Resolved,17.9,,In-App
TKT_002837,SUB_009347,2025-05-09,Account Access,Unresolved,2.5,,Chat
TKT_002838,SUB_009351,2025-11-04,Streaming Quality,Customer-Closed,22.9,1.0,Phone
TKT_002839,SUB_009352,2025-06-22,Streaming Quality,Resolved,12.3,4.0,Chat
TKT_002840,SUB_009366,2025-06-01,Cancellation Help,Customer-Closed,8.8,1.0,Email
TKT_002841,SUB_009366,2025-05-05,Billing,Customer-Closed,67.0,1.0,In-App
TKT_002842,SUB_009374,2025-12-25,Account Access,Pending,4.4,,Chat
TKT_002843,SUB_009377,2026-02-11,Billing,Resolved,4.0,5.0,In-App
TKT_002844,SUB_009394,2025-04-15,Billing,Pending,4.4,3.0,In-App
TKT_002845,SUB_009395,2025-12-12,Billing,Resolved,21.5,4.0,Phone
TKT_002846,SUB_009396,2025-08-18,Billing,Resolved,12.0,4.0,In-App
TKT_002847,SUB_009396,2025-11-29,Content Request,Resolved,8.9,,In-App
TKT_002848,SUB_009399,2025-09-09,Billing,Resolved,4.9,5.0,In-App
TKT_002849,SUB_009399,2025-05-03,Account Access,Unresolved,17.9,1.0,Chat
TKT_002850,SUB_009400,2026-03-07,Cancellation Help,Unresolved,8.2,1.0,Chat
TKT_002851,SUB_009403,2026-01-16,Streaming Quality,Unresolved,41.1,,Chat
TKT_002852,SUB_009413,2025-10-30,Account Access,Resolved,6.3,4.0,In-App
TKT_002853,SUB_009413,2025-06-05,Account Access,Resolved,2.1,,In-App
TKT_002854,SUB_009415,2025-12-25,Streaming Quality,Resolved,66.8,,In-App
TKT_002855,SUB_009419,2025-06-23,Streaming Quality,Resolved,4.7,,Phone
TKT_002856,SUB_009420,2025-06-18,Streaming Quality,Resolved,12.6,5.0,Chat
TKT_002857,SUB_009427,2025-09-14,Billing,Resolved,32.3,,Phone
TKT_002858,SUB_009430,2025-07-03,Cancellation Help,Resolved,5.7,,Chat
TKT_002859,SUB_009437,2026-02-25,Cancellation Help,Unresolved,8.2,1.0,Email
TKT_002860,SUB_009439,2026-02-06,Content Request,Resolved,11.2,5.0,Chat
TKT_002861,SUB_009439,2025-11-16,Cancellation Help,Resolved,3.2,4.0,Chat
TKT_002862,SUB_009439,2026-02-02,Content Request,Resolved,4.8,5.0,Chat
TKT_002863,SUB_009440,2025-06-28,Billing,Resolved,3.0,,Chat
TKT_002864,SUB_009440,2025-11-06,Streaming Quality,Resolved,6.4,5.0,In-App
TKT_002865,SUB_009444,2025-09-11,Streaming Quality,Resolved,43.2,,Phone
TKT_002866,SUB_009444,2026-01-19,Billing,Resolved,9.8,5.0,In-App
TKT_002867,SUB_009447,2025-10-12,Billing,Pending,3.0,3.0,Chat
TKT_002868,SUB_009447,2025-11-28,Billing,Resolved,12.4,,Email
TKT_002869,SUB_009448,2025-07-30,Billing,Resolved,2.8,,Chat
TKT_002870,SUB_009448,2025-11-18,Billing,Resolved,12.4,5.0,Chat
TKT_002871,SUB_009451,2025-04-19,Streaming Quality,Pending,30.0,2.0,Phone
TKT_002872,SUB_009463,2025-06-17,Billing,Resolved,35.7,4.0,Email
TKT_002873,SUB_009463,2025-06-16,Streaming Quality,Resolved,1.0,,In-App
TKT_002874,SUB_009465,2025-06-18,Billing,Resolved,31.4,5.0,Chat
TKT_002875,SUB_009472,2025-06-23,Account Access,Resolved,8.7,3.0,Email
TKT_002876,SUB_009487,2025-06-14,Streaming Quality,Unresolved,44.3,3.0,Chat
TKT_002877,SUB_009487,2025-06-04,Account Access,Customer-Closed,17.6,2.0,In-App
TKT_002878,SUB_009487,2025-04-30,Account Access,Pending,29.3,1.0,Chat
TKT_002879,SUB_009496,2025-06-22,Billing,Customer-Closed,17.9,2.0,Phone
TKT_002880,SUB_009496,2025-06-16,Account Access,Resolved,2.5,4.0,Phone
TKT_002881,SUB_009513,2025-08-26,Account Access,Pending,50.2,,Chat
TKT_002882,SUB_009515,2025-09-24,Account Access,Resolved,13.1,5.0,Chat
TKT_002883,SUB_009515,2025-07-02,Streaming Quality,Resolved,18.0,4.0,Email
TKT_002884,SUB_009518,2025-06-17,Content Request,Resolved,9.7,,In-App
TKT_002885,SUB_009528,2026-03-29,Account Access,Customer-Closed,32.8,1.0,Phone
TKT_002886,SUB_009532,2025-04-27,Billing,Customer-Closed,58.6,2.0,Chat
TKT_002887,SUB_009533,2025-08-12,Content Request,Customer-Closed,48.1,1.0,In-App
TKT_002888,SUB_009536,2026-01-15,Content Request,Customer-Closed,168.0,,In-App
TKT_002889,SUB_009556,2026-01-21,Account Access,Resolved,17.1,,In-App
TKT_002890,SUB_009564,2026-02-02,Billing,Unresolved,4.4,1.0,Chat
TKT_002891,SUB_009568,2025-10-14,Account Access,Resolved,6.3,5.0,Chat
TKT_002892,SUB_009572,2025-10-02,Cancellation Help,Resolved,9.6,,In-App
TKT_002893,SUB_009572,2025-11-18,Cancellation Help,Resolved,5.1,5.0,In-App
TKT_002894,SUB_009572,2025-11-10,Streaming Quality,Resolved,4.9,5.0,Phone
TKT_002895,SUB_009574,2026-03-23,Content Request,Customer-Closed,18.1,,In-App
TKT_002896,SUB_009581,2025-04-23,Account Access,Unresolved,4.1,,In-App
TKT_002897,SUB_009583,2025-05-05,Account Access,Resolved,13.3,5.0,In-App
TKT_002898,SUB_009586,2025-11-13,Content Request,Pending,3.7,1.0,In-App
TKT_002899,SUB_009586,2025-10-27,Account Access,Resolved,3.6,5.0,Chat
TKT_002900,SUB_009586,2025-08-24,Content Request,Resolved,4.2,,Chat
TKT_002901,SUB_009586,2025-05-29,Billing,Customer-Closed,8.4,1.0,Chat
TKT_002902,SUB_009587,2025-06-10,Billing,Pending,14.4,,Chat
TKT_002903,SUB_009594,2026-03-24,Account Access,Unresolved,12.2,1.0,In-App
TKT_002904,SUB_009602,2026-01-24,Content Request,Resolved,33.4,4.0,Chat
TKT_002905,SUB_009607,2025-04-13,Billing,Unresolved,47.6,3.0,In-App
TKT_002906,SUB_009609,2025-11-15,Streaming Quality,Resolved,21.7,4.0,In-App
TKT_002907,SUB_009612,2025-04-03,Content Request,Unresolved,2.0,2.0,Email
TKT_002908,SUB_009612,2025-05-15,Streaming Quality,Resolved,4.8,4.0,Chat
TKT_002909,SUB_009613,2026-02-25,Streaming Quality,Resolved,25.7,4.0,Email
TKT_002910,SUB_009614,2025-06-03,Content Request,Resolved,12.5,,Chat
TKT_002911,SUB_009617,2026-03-26,Account Access,Pending,14.7,,In-App
TKT_002912,SUB_009619,2025-05-10,Billing,Unresolved,0.9,1.0,Chat
TKT_002913,SUB_009634,2025-04-24,Streaming Quality,Resolved,1.3,4.0,Chat
TKT_002914,SUB_009641,2026-02-20,Billing,Resolved,8.9,4.0,In-App
TKT_002915,SUB_009641,2026-03-19,Account Access,Unresolved,66.6,,Chat
TKT_002916,SUB_009641,2026-03-07,Streaming Quality,Pending,18.7,1.0,Chat
TKT_002917,SUB_009643,2025-07-17,Streaming Quality,Resolved,26.4,3.0,In-App
TKT_002918,SUB_009657,2025-10-06,Billing,Resolved,11.5,4.0,In-App
TKT_002919,SUB_009660,2025-05-06,Billing,Pending,4.3,1.0,Email
TKT_002920,SUB_009660,2026-03-31,Content Request,Resolved,23.1,4.0,In-App
TKT_002921,SUB_009661,2025-10-05,Streaming Quality,Unresolved,16.4,2.0,Email
TKT_002922,SUB_009662,2026-03-11,Account Access,Pending,5.6,1.0,Chat
TKT_002923,SUB_009662,2026-02-23,Account Access,Resolved,31.3,,In-App
TKT_002924,SUB_009664,2025-04-02,Streaming Quality,Customer-Closed,2.3,1.0,Email
TKT_002925,SUB_009666,2025-06-24,Account Access,Customer-Closed,5.2,2.0,In-App
TKT_002926,SUB_009666,2025-06-12,Account Access,Customer-Closed,16.8,2.0,Email
TKT_002927,SUB_009668,2025-05-23,Streaming Quality,Resolved,9.1,5.0,In-App
TKT_002928,SUB_009668,2025-11-27,Account Access,Resolved,6.6,,Email
TKT_002929,SUB_009669,2025-10-17,Streaming Quality,Unresolved,8.3,2.0,Chat
TKT_002930,SUB_009669,2025-09-17,Billing,Resolved,9.0,5.0,In-App
TKT_002931,SUB_009669,2025-10-02,Cancellation Help,Resolved,33.3,,Email
TKT_002932,SUB_009669,2025-09-25,Account Access,Customer-Closed,3.3,2.0,Phone
TKT_002933,SUB_009675,2026-03-07,Billing,Resolved,14.9,4.0,In-App
TKT_002934,SUB_009675,2026-03-04,Cancellation Help,Resolved,6.5,,In-App
TKT_002935,SUB_009675,2026-03-10,Streaming Quality,Resolved,20.4,,Chat
TKT_002936,SUB_009675,2026-03-08,Content Request,Resolved,19.0,5.0,In-App
TKT_002937,SUB_009683,2026-01-22,Content Request,Resolved,4.5,,In-App
TKT_002938,SUB_009683,2026-02-05,Cancellation Help,Customer-Closed,19.8,,In-App
TKT_002939,SUB_009683,2026-01-23,Billing,Resolved,18.2,,Chat
TKT_002940,SUB_009683,2026-01-26,Cancellation Help,Resolved,9.8,5.0,Chat
TKT_002941,SUB_009696,2026-03-21,Streaming Quality,Resolved,7.7,4.0,In-App
TKT_002942,SUB_009700,2025-04-04,Billing,Unresolved,3.4,1.0,In-App
TKT_002943,SUB_009700,2025-04-29,Streaming Quality,Resolved,6.5,,In-App
TKT_002944,SUB_009700,2025-10-07,Account Access,Resolved,5.6,5.0,Email
TKT_002945,SUB_009700,2025-05-22,Account Access,Customer-Closed,15.4,3.0,Chat
TKT_002946,SUB_009710,2025-05-24,Billing,Resolved,11.0,4.0,Phone
TKT_002947,SUB_009710,2025-10-29,Account Access,Resolved,7.5,,Chat
TKT_002948,SUB_009716,2025-12-13,Cancellation Help,Resolved,89.4,,Chat
TKT_002949,SUB_009716,2026-01-18,Billing,Resolved,3.6,5.0,Chat
TKT_002950,SUB_009721,2025-04-18,Account Access,Resolved,3.3,4.0,In-App
TKT_002951,SUB_009721,2025-05-07,Streaming Quality,Unresolved,13.8,1.0,Chat
TKT_002952,SUB_009732,2026-02-24,Cancellation Help,Resolved,38.9,5.0,In-App
TKT_002953,SUB_009732,2026-03-18,Content Request,Resolved,5.9,,In-App
TKT_002954,SUB_009736,2025-04-25,Cancellation Help,Resolved,29.6,4.0,In-App
TKT_002955,SUB_009738,2025-10-02,Account Access,Unresolved,6.0,,In-App
TKT_002956,SUB_009738,2025-10-09,Content Request,Resolved,8.5,,Chat
TKT_002957,SUB_009739,2025-10-09,Cancellation Help,Customer-Closed,5.4,,Chat
TKT_002958,SUB_009743,2026-03-19,Account Access,Customer-Closed,10.5,,Chat
TKT_002959,SUB_009743,2025-09-04,Content Request,Resolved,18.8,5.0,In-App
TKT_002960,SUB_009752,2025-09-01,Streaming Quality,Resolved,41.0,5.0,In-App
TKT_002961,SUB_009752,2025-09-27,Content Request,Unresolved,21.6,,In-App
TKT_002962,SUB_009752,2025-04-16,Account Access,Customer-Closed,5.9,2.0,Phone
TKT_002963,SUB_009754,2025-04-17,Cancellation Help,Resolved,16.9,,Chat
TKT_002964,SUB_009754,2025-09-16,Account Access,Resolved,9.4,,In-App
TKT_002965,SUB_009754,2026-01-06,Streaming Quality,Resolved,2.1,5.0,Chat
TKT_002966,SUB_009754,2025-04-20,Streaming Quality,Resolved,29.9,4.0,In-App
TKT_002967,SUB_009755,2025-11-29,Content Request,Customer-Closed,16.8,,In-App
TKT_002968,SUB_009757,2025-05-22,Billing,Unresolved,10.5,,Chat
TKT_002969,SUB_009761,2025-07-04,Billing,Resolved,8.4,4.0,In-App
TKT_002970,SUB_009761,2025-09-14,Streaming Quality,Pending,47.3,2.0,Email
TKT_002971,SUB_009761,2025-08-07,Billing,Customer-Closed,22.5,1.0,In-App
TKT_002972,SUB_009770,2025-07-11,Streaming Quality,Resolved,47.5,4.0,Chat
TKT_002973,SUB_009774,2025-12-05,Streaming Quality,Resolved,18.2,4.0,In-App
TKT_002974,SUB_009782,2025-07-15,Streaming Quality,Unresolved,23.5,,In-App
TKT_002975,SUB_009782,2025-08-24,Streaming Quality,Customer-Closed,123.0,,Phone
TKT_002976,SUB_009782,2025-05-06,Billing,Pending,14.5,1.0,In-App
TKT_002977,SUB_009782,2025-08-09,Account Access,Pending,7.7,3.0,In-App
TKT_002978,SUB_009786,2026-02-04,Account Access,Resolved,21.4,5.0,Chat
TKT_002979,SUB_009787,2025-09-09,Content Request,Customer-Closed,6.6,2.0,Chat
TKT_002980,SUB_009789,2025-04-04,Billing,Resolved,15.6,5.0,In-App
TKT_002981,SUB_009792,2026-03-14,Cancellation Help,Customer-Closed,2.7,1.0,In-App
TKT_002982,SUB_009792,2026-03-29,Billing,Resolved,14.9,5.0,In-App
TKT_002983,SUB_009810,2025-09-04,Streaming Quality,Resolved,17.4,4.0,Email
TKT_002984,SUB_009814,2025-10-15,Account Access,Customer-Closed,19.3,2.0,Chat
TKT_002985,SUB_009814,2026-03-31,Cancellation Help,Resolved,12.5,,In-App
